entry_index,timestamp,symbol,side,entry_price,source_close,proxy_bid,proxy_ask,spread_pct,signal_score_pct,threshold_pct,ari_threshold_pct,theo_threshold_pct,ari_clears,theo_clears,consistent,admission_score,required_score,mfe_240m_points,mae_240m_points,return_60m_points,mfe_60m_points,mae_60m_points,return_120m_points,mfe_120m_points,mae_120m_points,return_180m_points,mfe_180m_points,mae_180m_points,return_240m_points
7198,2026-05-27T13:45:00+00:00,XAUUSD,Buy,4452.045258,4451.600098,4451.154938,4452.045258,0.0002,0.003969,0.0036,0.0036,0.0005,True,True,True,55,45,35.154938,-1.645355,17.354645,35.154938,-1.645355,12.05484,35.154938,-1.645355,31.754547,35.154938,-1.645355,30.454742
7201,2026-05-27T14:00:00+00:00,XAUUSD,Buy,4469.94695,4469.5,4469.05305,4469.94695,0.0002,0.004382,0.0036,0.0036,0.0005,True,True,True,55,45,17.253245,-10.44695,-2.147145,17.253245,-8.44695,-0.846852,17.253245,-10.44695,10.653148,17.253245,-10.44695,11.05305
7202,2026-05-27T14:05:00+00:00,XAUUSD,Buy,4475.94755,4475.5,4475.05245,4475.94755,0.0002,0.005369,0.0036,0.0036,0.0005,True,True,True,55,45,11.252645,-16.44755,-14.94755,11.252645,-15.94755,-7.44755,11.252645,-16.44755,-1.647745,11.252645,-16.44755,3.352255
7203,2026-05-27T14:10:00+00:00,XAUUSD,Buy,4479.4479,4479.0,4478.5521,4479.4479,0.0002,0.005026,0.0036,0.0036,0.0005,True,True,True,55,45,7.351905,-19.9479,-16.047998,7.351905,-19.9479,-7.747705,7.351905,-19.9479,-4.047998,7.351905,-19.9479,1.952002
7204,2026-05-27T14:15:00+00:00,XAUUSD,Buy,4482.94825,4482.5,4482.05175,4482.94825,0.0002,0.005451,0.0036,0.0036,0.0005,True,True,True,65,45,3.851555,-23.44825,-20.648445,3.851555,-23.44825,-9.548348,3.851555,-23.44825,-5.048348,3.851555,-23.44825,1.251945
7324,2026-05-28T01:15:00+00:00,XAUUSD,Sell,4463.453512,4463.899902,4463.453512,4464.346292,0.0002,-0.005281,0.0036,0.0036,0.0005,True,True,True,55,45,67.853415,-2.146585,28.853415,36.753317,-2.146585,48.953512,51.253317,-2.146585,64.453512,65.453512,-2.146585,60.153708
7326,2026-05-28T01:25:00+00:00,XAUUSD,Sell,4449.354825,4449.799805,4449.354825,4450.244785,0.0002,-0.005631,0.0036,0.0036,0.0005,True,True,True,65,45,53.754727,-7.845371,12.454922,22.654629,-7.845371,31.454922,37.654629,-7.845371,51.254727,53.754727,-7.845371,42.05502
7376,2026-05-28T05:35:00+00:00,XAUUSD,Buy,4420.442,4420.0,4419.558,4420.442,0.0002,0.003793,0.0036,0.0036,0.0005,True,True,True,55,45,8.558,-16.642195,-8.942,5.058,-16.642195,-1.642195,5.558,-16.642195,0.758195,5.558,-16.642195,2.058
7383,2026-05-28T06:10:00+00:00,XAUUSD,Sell,4404.859275,4405.299805,4404.859275,4405.740335,0.0002,-0.003844,0.0036,0.0036,0.0005,True,True,True,55,45,1.05947,-29.44053,-13.740823,1.05947,-17.340921,-17.640725,1.05947,-21.140725,-14.44053,1.05947,-21.140725,-24.540628
7438,2026-05-28T10:45:00+00:00,XAUUSD,Sell,4410.658988,4411.100098,4410.658988,4411.541208,0.0002,-0.004626,0.0036,0.0036,0.0005,True,True,True,55,45,5.158988,-100.740915,-2.94111,5.158988,-10.341012,-29.841012,5.158988,-30.341012,-44.94111,5.158988,-58.740915,-87.240915
7439,2026-05-28T10:50:00+00:00,XAUUSD,Sell,4412.258925,4412.700195,4412.258925,4413.141465,0.0002,-0.003613,0.0036,0.0036,0.0005,True,True,True,55,45,2.459121,-99.140977,-1.44127,1.359023,-8.741075,-38.44127,2.459121,-39.44127,-48.44127,2.459121,-57.140977,-88.540879
7461,2026-05-28T12:40:00+00:00,XAUUSD,Buy,4433.543408,4433.100098,4432.656788,4433.543408,0.0002,0.004987,0.0036,0.0036,0.0005,True,True,True,55,45,103.55669,-1.543408,18.856495,35.856495,-1.543408,66.05669,70.856495,-1.543408,75.956592,82.356495,-1.543408,101.456592
7462,2026-05-28T12:45:00+00:00,XAUUSD,Buy,4440.94405,4440.5,4440.05595,4440.94405,0.0002,0.005776,0.0036,0.0036,0.0005,True,True,True,65,45,98.256145,-1.544148,14.656048,28.455852,-1.544148,56.955852,70.455852,-1.544148,68.55595,74.955852,-1.544148,94.656048
7463,2026-05-28T12:50:00+00:00,XAUUSD,Buy,4451.145265,4450.700195,4450.255125,4451.145265,0.0002,0.006354,0.0036,0.0036,0.0005,True,True,True,65,45,89.254637,-3.145265,9.55493,18.254637,-3.145265,49.654539,60.254637,-3.145265,59.354735,64.754637,-3.145265,87.654539
7464,2026-05-28T12:55:00+00:00,XAUUSD,Buy,4462.346092,4461.899902,4461.453712,4462.346092,0.0002,0.007428,0.0036,0.0036,0.0005,True,True,True,75,45,79.653908,-14.346092,-1.745995,7.05381,-14.346092,37.953712,49.05381,-14.346092,50.153908,53.55381,-14.346092,79.453712
7465,2026-05-28T13:00:00+00:00,XAUUSD,Buy,4463.346192,4462.899902,4462.453612,4463.346192,0.0002,0.006722,0.0036,0.0036,0.0005,True,True,True,65,45,82.05371,-15.346192,-8.44629,6.05371,-15.346192,42.253905,48.05371,-15.346192,47.55371,52.55371,-15.346192,77.55371
7479,2026-05-28T14:10:00+00:00,XAUUSD,Buy,4495.649715,4495.200195,4494.750675,4495.649715,0.0002,0.007734,0.0036,0.0036,0.0005,True,False,False,55,45,51.450382,-13.94952,5.950382,15.750187,-13.94952,19.250187,20.650089,-13.94952,39.05048,49.750187,-13.94952,42.350285
7480,2026-05-28T14:15:00+00:00,XAUUSD,Buy,4495.149665,4494.700195,4494.250725,4495.149665,0.0002,0.007645,0.0036,0.0036,0.0005,True,False,False,55,45,51.950432,-11.849861,7.55053,16.250237,-11.849861,32.750237,33.05053,-11.849861,39.850335,50.250237,-11.849861,44.950432
7481,2026-05-28T14:20:00+00:00,XAUUSD,Buy,4492.749035,4492.299805,4491.850575,4492.749035,0.0002,0.008395,0.0036,0.0036,0.0005,True,True,False,55,45,54.351063,-9.44923,13.650868,18.650868,-9.44923,40.150868,40.650868,-9.44923,42.851063,52.650868,-9.44923,45.750965
7505,2026-05-28T16:20:00+00:00,XAUUSD,Buy,4533.353192,4532.899902,4532.446612,4533.353192,0.0002,0.004877,0.0036,0.0036,0.0005,True,True,True,55,45,13.746905,-7.753095,2.246905,12.04671,-5.353192,5.146808,13.746905,-5.353192,-0.053388,13.746905,-5.353192,-5.053388
7506,2026-05-28T16:25:00+00:00,XAUUSD,Buy,4531.4531,4531.0,4530.5469,4531.4531,0.0002,0.004211,0.0036,0.0036,0.0005,True,True,True,55,45,15.646998,-5.853002,1.0469,13.946802,-3.4531,5.5469,15.646998,-3.4531,-0.653295,15.646998,-3.4531,-1.4531
7599,2026-05-29T01:10:00+00:00,XAUUSD,Buy,4545.654715,4545.200195,4544.745675,4545.654715,0.0002,0.004531,0.0036,0.0036,0.0005,True,True,True,55,45,5.54548,-20.45452,-8.45452,5.54548,-14.554618,-18.554618,5.54548,-20.45452,-13.054618,5.54548,-20.45452,-2.754813
7600,2026-05-29T01:15:00+00:00,XAUUSD,Buy,4549.354792,4548.899902,4548.445012,4549.354792,0.0002,0.005215,0.0036,0.0036,0.0005,True,True,True,55,45,1.245305,-24.154597,-13.254695,1.245305,-18.254695,-23.154597,1.245305,-24.154597,-14.154597,1.245305,-24.154597,-6.554988
7757,2026-05-29T14:20:00+00:00,XAUUSD,Sell,4561.443712,4561.899902,4561.443712,4562.356092,0.0002,-0.003713,0.0036,0.0036,0.0005,True,False,True,55,45,5.343615,-65.656385,-54.856092,5.343615,-65.656385,-33.556288,5.343615,-65.656385,-34.856092,5.343615,-65.656385,-28.45619
7758,2026-05-29T14:25:00+00:00,XAUUSD,Sell,4560.5439,4561.0,4560.5439,4561.4561,0.0002,-0.004627,0.0036,0.0036,0.0005,True,True,True,55,45,4.443802,-66.556198,-49.4561,4.443802,-66.556198,-33.356002,4.443802,-66.556198,-32.156295,4.443802,-66.556198,-29.755905
7764,2026-05-29T14:55:00+00:00,XAUUSD,Buy,4595.659715,4595.200195,4594.740675,4595.659715,0.0002,0.007123,0.0036,0.0036,0.0005,True,True,True,65,45,31.440382,-14.059618,6.440382,31.440382,-8.359911,2.04048,31.440382,-8.359911,-11.259813,31.440382,-13.259813,-11.45952
7765,2026-05-29T15:00:00+00:00,XAUUSD,Buy,4609.96095,4609.5,4609.03905,4609.96095,0.0002,0.008357,0.0036,0.0036,0.0005,True,True,True,75,45,17.139148,-28.360852,-10.96095,17.139148,-22.661145,-15.360852,17.139148,-22.661145,-21.661145,17.139148,-27.561048,-24.360852
7766,2026-05-29T15:05:00+00:00,XAUUSD,Buy,4620.062058,4619.600098,4619.138138,4620.062058,0.0002,0.010699,0.0036,0.0036,0.0005,True,True,True,75,45,7.03804,-38.46196,-25.062058,7.03804,-32.762253,-21.361862,7.03804,-32.762253,-31.262253,7.03804,-37.662155,-30.162155
7767,2026-05-29T15:10:00+00:00,XAUUSD,Buy,4621.96215,4621.5,4621.03785,4621.96215,0.0002,0.007302,0.0036,0.0036,0.0005,True,True,True,75,45,1.337655,-40.362052,-27.46215,1.337655,-34.662345,-27.062248,1.337655,-34.662345,-32.761955,1.337655,-39.562248,-32.162345
7768,2026-05-29T15:15:00+00:00,XAUUSD,Buy,4620.562108,4620.100098,4619.638088,4620.562108,0.0002,0.005419,0.0036,0.0036,0.0005,True,True,True,65,45,0.237697,-38.96201,-24.562108,0.237697,-33.262303,-24.262303,0.237697,-33.262303,-30.762303,0.237697,-38.162205,-31.562108
7773,2026-05-29T15:40:00+00:00,XAUUSD,Sell,4597.440112,4597.899902,4597.440112,4598.359692,0.0002,-0.003986,0.0036,0.0036,0.0005,True,True,True,55,45,15.840015,-7.059888,-3.059888,10.140308,-7.059888,12.640308,13.54021,-7.059888,8.340015,15.04021,-7.059888,14.739917
7840,2026-05-31T22:25:00+00:00,XAUUSD,Sell,4563.443512,4563.899902,4563.443512,4564.356292,0.0002,-0.006336,0.0036,0.0036,0.0005,True,True,False,45,45,9.04361,-13.856292,-12.256683,2.143708,-12.356292,-10.356292,2.143708,-13.856292,3.643708,7.143708,-13.856292,2.443512
8017,2026-06-01T13:10:00+00:00,XAUUSD,Sell,4513.448512,4513.899902,4513.448512,4514.351292,0.0002,-0.004784,0.0036,0.0036,0.0005,True,True,True,55,45,37.448512,-5.651585,22.248317,37.448512,-5.651585,19.348415,37.448512,-5.651585,15.948512,37.448512,-5.651585,8.148708
8018,2026-06-01T13:15:00+00:00,XAUUSD,Sell,4511.648888,4512.100098,4511.648888,4512.551308,0.0002,-0.004391,0.0036,0.0036,0.0005,True,True,True,55,45,35.648888,-1.45121,24.748985,35.648888,-1.150917,16.54879,35.648888,-1.150917,14.849083,35.648888,-1.150917,5.748985
8019,2026-06-01T13:20:00+00:00,XAUUSD,Sell,4495.5504,4496.0,4495.5504,4496.4496,0.0002,-0.007856,0.0036,0.0036,0.0005,True,True,True,75,45,19.5504,-17.549698,10.850205,19.5504,-12.9496,-1.349502,19.5504,-12.9496,-2.749405,19.5504,-14.9496,-9.649795
8020,2026-06-01T13:25:00+00:00,XAUUSD,Sell,4493.950462,4494.399902,4493.950462,4494.849342,0.0002,-0.0081,0.0036,0.0036,0.0005,True,True,True,75,45,17.950462,-19.249733,8.05056,17.950462,-14.549538,-4.749733,17.950462,-14.549538,-4.149635,17.950462,-16.549538,-18.849342
8021,2026-06-01T13:30:00+00:00,XAUUSD,Sell,4495.150538,4495.600098,4495.150538,4496.049658,0.0002,-0.004054,0.0036,0.0036,0.0005,True,True,True,55,45,19.150538,-20.749365,6.55044,19.150538,-13.349462,-11.94956,19.150538,-13.849462,-4.349462,19.150538,-15.349462,-16.349462
8026,2026-06-01T13:55:00+00:00,XAUUSD,Sell,4479.652088,4480.100098,4479.652088,4480.548108,0.0002,-0.005041,0.0036,0.0036,0.0005,True,True,True,55,45,3.652088,-45.94801,-8.847912,3.652088,-15.247815,-24.44801,3.652088,-30.847912,-30.94801,3.652088,-33.44801,-37.847912
8213,2026-06-02T06:30:00+00:00,XAUUSD,Buy,4566.156765,4565.700195,4565.243625,4566.156765,0.0002,0.003715,0.0036,0.0036,0.0005,True,True,True,55,45,5.143039,-15.256863,-2.656765,5.143039,-4.356961,-3.756863,5.143039,-8.156765,-10.656765,5.143039,-14.756863,-8.556668
8403,2026-06-02T23:20:00+00:00,XAUUSD,Sell,4495.850175,4496.299805,4495.850175,4496.749435,0.0002,-0.003921,0.0036,0.0036,0.0005,True,True,True,55,45,5.350175,-29.249923,-11.149825,5.350175,-14.850021,1.450272,5.350175,-29.249923,-10.44963,5.350175,-29.249923,-17.649825
8419,2026-06-03T00:40:00+00:00,XAUUSD,Buy,4524.652615,4524.200195,4523.747775,4524.652615,0.0002,0.003816,0.0036,0.0036,0.0005,True,True,True,55,45,-0.352811,-33.45242,-26.45242,-0.352811,-33.45242,-17.45242,-0.352811,-33.45242,-11.95242,-0.352811,-33.45242,-23.352811
8423,2026-06-03T01:00:00+00:00,XAUUSD,Sell,4501.250025,4501.700195,4501.250025,4502.150365,0.0002,-0.004973,0.0036,0.0036,0.0005,True,True,True,55,45,10.04983,-14.850072,-0.649877,10.04983,-4.350072,-12.95017,10.04983,-14.049779,-12.749975,10.04983,-14.249975,2.250025
8424,2026-06-03T01:05:00+00:00,XAUUSD,Sell,4501.749975,4502.200195,4501.749975,4502.650415,0.0002,-0.003828,0.0036,0.0036,0.0005,True,True,True,55,45,10.54978,-14.350122,-4.549829,10.54978,-5.250025,-11.750025,10.54978,-13.750025,-12.549829,10.54978,-13.750025,3.249975
8425,2026-06-03T01:10:00+00:00,XAUUSD,Sell,4499.650088,4500.100098,4499.650088,4500.550108,0.0002,-0.003808,0.0036,0.0036,0.0005,True,True,True,55,45,8.449892,-16.45001,-9.149717,8.449892,-9.849912,-13.050108,8.449892,-15.849912,-15.149717,8.449892,-15.849912,-1.550108
8426,2026-06-03T01:15:00+00:00,XAUUSD,Sell,4497.05025,4497.5,4497.05025,4497.94975,0.0002,-0.003744,0.0036,0.0036,0.0005,True,True,True,55,45,5.850055,-19.049848,-7.349652,5.850055,-12.44975,-16.249555,5.850055,-18.44975,-12.249555,5.850055,-19.049848,-3.149945
8524,2026-06-03T09:25:00+00:00,XAUUSD,Sell,4468.153238,4468.600098,4468.153238,4469.046958,0.0002,-0.003768,0.0036,0.0036,0.0005,True,True,True,55,45,0.55314,-28.346762,-20.44686,0.55314,-27.846762,-24.746665,0.55314,-28.346762,-12.646567,0.55314,-28.346762,-9.046958
8533,2026-06-03T10:10:00+00:00,XAUUSD,Buy,4492.149365,4491.700195,4491.251025,4492.149365,0.0002,0.004428,0.0036,0.0036,0.0005,True,True,True,55,45,4.350635,-38.149365,-1.94917,4.350635,-10.549268,-4.649365,4.350635,-10.549268,-1.149365,4.350635,-15.849561,-9.649365
8534,2026-06-03T10:15:00+00:00,XAUUSD,Buy,4491.248885,4490.799805,4490.350725,4491.248885,0.0002,0.004361,0.0036,0.0036,0.0005,True,True,True,55,45,5.251115,-37.248885,-1.848982,5.251115,-9.648787,-6.848982,5.251115,-9.648787,-5.348982,5.251115,-14.94908,-15.348982
8575,2026-06-03T13:40:00+00:00,XAUUSD,Sell,4454.854275,4455.299805,4454.854275,4455.745335,0.0002,-0.005225,0.0036,0.0036,0.0005,True,True,True,55,45,0.854275,-33.44553,-21.345921,0.854275,-31.645725,-13.545628,0.854275,-33.44553,-12.245823,0.854275,-33.44553,-13.645725
8579,2026-06-03T14:00:00+00:00,XAUUSD,Buy,4474.747235,4474.299805,4473.852375,4474.747235,0.0002,0.004265,0.0036,0.0036,0.0005,True,True,True,55,45,13.55257,-13.647137,6.652668,13.55257,-2.347332,-4.547039,13.55257,-9.94743,-2.347332,13.55257,-13.647137,-6.94743
8722,2026-06-04T02:55:00+00:00,XAUUSD,Buy,4502.4502,4502.0,4501.5498,4502.4502,0.0002,0.003813,0.0036,0.0036,0.0005,True,True,True,55,45,8.749995,-17.350102,-11.850102,1.749995,-17.350102,5.649898,8.749995,-17.350102,-6.4502,8.749995,-17.350102,-7.750005
8829,2026-06-04T11:50:00+00:00,XAUUSD,Buy,4531.752935,4531.299805,4530.846675,4531.752935,0.0002,0.004077,0.0036,0.0036,0.0005,True,True,True,55,45,11.447261,-47.95313,4.146968,10.646968,-12.95313,-5.353032,11.447261,-12.95313,-40.752935,11.447261,-47.95313,-26.252935
8830,2026-06-04T11:55:00+00:00,XAUUSD,Buy,4539.654115,4539.200195,4538.746275,4539.654115,0.0002,0.005204,0.0036,0.0036,0.0005,True,True,True,55,45,3.54608,-55.854311,-8.054018,2.245787,-20.854311,-15.95392,3.54608,-20.854311,-46.554018,3.54608,-55.854311,-34.754213
8834,2026-06-04T12:15:00+00:00,XAUUSD,Sell,4519.548,4520.0,4519.548,4520.452,0.0002,-0.00423,0.0036,0.0036,0.0005,True,True,True,55,45,35.748195,-23.652195,-16.251805,-0.152195,-19.251805,4.048,6.248195,-23.652195,18.248195,35.748195,-23.652195,8.248195
8855,2026-06-04T14:00:00+00:00,XAUUSD,Sell,4522.747875,4523.200195,4522.747875,4523.652515,0.0002,-0.004271,0.0036,0.0036,0.0005,True,True,True,55,45,38.948071,-5.051929,24.948071,38.948071,-5.051929,18.747875,38.948071,-5.051929,13.448071,38.948071,-5.051929,17.948071
8856,2026-06-04T14:05:00+00:00,XAUUSD,Sell,4517.748375,4518.200195,4517.748375,4518.652015,0.0002,-0.004319,0.0036,0.0036,0.0005,True,True,True,55,45,33.948571,-3.851722,19.848473,33.948571,-3.851722,7.54818,33.948571,-3.851722,10.448571,33.948571,-3.851722,12.648278
8864,2026-06-04T14:45:00+00:00,XAUUSD,Sell,4493.5506,4494.0,4493.5506,4494.4494,0.0002,-0.004342,0.0036,0.0036,0.0005,True,True,True,55,45,9.750795,-19.649595,-8.349302,9.750795,-11.4494,-15.349302,9.750795,-19.649595,-13.149595,9.750795,-19.649595,-9.549498
8865,2026-06-04T14:50:00+00:00,XAUUSD,Sell,4490.5509,4491.0,4490.5509,4491.4491,0.0002,-0.004654,0.0036,0.0036,0.0005,True,True,True,55,45,3.450802,-22.649295,-14.9491,3.450802,-16.049198,-18.748905,3.450802,-22.649295,-15.748905,3.450802,-22.649295,-15.549198
9113,2026-06-05T12:30:00+00:00,XAUUSD,Sell,4478.752275,4479.200195,4478.752275,4479.648115,0.0002,-0.003781,0.0036,0.0036,0.0005,True,False,True,55,45,131.252275,-1.647627,48.05208,55.452471,-1.647627,100.452471,104.452471,-1.647627,106.952471,109.352373,-1.647627,124.952471
9114,2026-06-05T12:35:00+00:00,XAUUSD,Sell,4469.553,4470.0,4469.553,4470.447,0.0002,-0.006645,0.0036,0.0036,0.0005,True,True,True,65,45,122.053,-6.147195,52.053,58.352805,-6.147195,96.352805,97.352805,-6.147195,103.952902,108.253195,-6.147195,113.253195
9115,2026-06-05T12:40:00+00:00,XAUUSD,Sell,4471.652888,4472.100098,4471.652888,4472.547308,0.0002,-0.005139,0.0036,0.0036,0.0005,True,True,True,55,45,124.152888,-4.047308,56.952692,60.452692,-4.047308,97.252985,102.252985,-4.047308,108.353083,111.152888,-4.047308,119.252985
9116,2026-06-05T12:45:00+00:00,XAUUSD,Sell,4466.153438,4466.600098,4466.153438,4467.046758,0.0002,-0.005433,0.0036,0.0036,0.0005,True,True,True,65,45,118.653438,-0.94666,57.05334,57.753535,-0.94666,84.853633,96.753535,-0.94666,101.753535,105.653438,-0.94666,107.55334
9117,2026-06-05T12:50:00+00:00,XAUUSD,Sell,4442.5557,4443.0,4442.5557,4443.4443,0.0002,-0.008082,0.0036,0.0036,0.0005,True,True,True,75,45,95.0557,-4.044398,32.255895,35.755895,-4.044398,54.855505,73.155798,-4.044398,77.0557,82.0557,-4.044398,79.5557
9118,2026-06-05T12:55:00+00:00,XAUUSD,Sell,4431.656888,4432.100098,4431.656888,4432.543308,0.0002,-0.008479,0.0036,0.0036,0.0005,True,True,True,75,45,84.156888,-14.94321,41.156888,41.656888,-14.94321,37.05679,62.256985,-14.94321,71.256985,72.857083,-14.94321,62.55679
9119,2026-06-05T13:00:00+00:00,XAUUSD,Sell,4437.156338,4437.600098,4437.156338,4438.043858,0.0002,-0.007714,0.0036,0.0036,0.0005,True,True,True,75,45,89.656338,-9.44376,40.55624,48.856533,-9.44376,44.05624,67.756435,-9.44376,78.05624,82.456142,-9.44376,68.356533
9120,2026-06-05T13:05:00+00:00,XAUUSD,Sell,4441.655888,4442.100098,4441.655888,4442.544308,0.0002,-0.005485,0.0036,0.0036,0.0005,True,True,False,45,45,94.155888,-4.94421,42.455692,53.55579,-4.94421,54.755985,72.255985,-4.94421,83.856083,87.655888,-4.94421,77.655888
9126,2026-06-05T13:35:00+00:00,XAUUSD,Sell,4417.05825,4417.5,4417.05825,4417.94175,0.0002,-0.005739,0.0036,0.0036,0.0005,True,True,True,65,45,69.55825,-6.641945,43.858055,44.858055,-6.641945,51.458152,55.758445,-6.641945,60.758445,69.55825,-6.641945,47.458152
9127,2026-06-05T13:40:00+00:00,XAUUSD,Sell,4414.258725,4414.700195,4414.258725,4415.141665,0.0002,-0.004689,0.0036,0.0036,0.0005,True,True,True,55,45,66.758725,-2.041079,39.858823,44.858823,-2.041079,50.958921,53.758725,-2.041079,61.858823,66.758725,-2.041079,48.55853
9128,2026-06-05T13:45:00+00:00,XAUUSD,Sell,4408.659188,4409.100098,4408.659188,4409.541008,0.0002,-0.00483,0.0036,0.0036,0.0005,True,True,True,55,45,61.159188,-4.640617,27.359383,39.259285,-4.640617,44.259285,48.159188,-4.640617,50.05909,61.159188,-4.640617,44.259285
9129,2026-06-05T13:50:00+00:00,XAUUSD,Sell,4409.858775,4410.299805,4409.858775,4410.740835,0.0002,-0.004604,0.0036,0.0036,0.0005,True,True,True,55,45,62.358775,-1.241323,22.158579,40.458872,-1.241323,44.358775,49.358775,-1.241323,46.858775,62.358775,-1.241323,41.658579
9130,2026-06-05T13:55:00+00:00,XAUUSD,Sell,4390.06095,4390.5,4390.06095,4390.93905,0.0002,-0.006112,0.0036,0.0036,0.0005,True,True,True,65,45,42.56095,-14.139245,-4.539148,20.661048,-14.139245,29.661048,31.261145,-14.139245,20.960852,42.56095,-14.139245,23.860755
9138,2026-06-05T14:35:00+00:00,XAUUSD,Sell,4372.762875,4373.200195,4372.762875,4373.637515,0.0002,-0.00487,0.0036,0.0036,0.0005,True,True,True,55,45,31.06268,-24.536929,7.162778,11.463071,-24.536929,16.463071,25.262875,-24.536929,3.162778,25.262875,-24.536929,27.862973
9142,2026-06-05T14:55:00+00:00,XAUUSD,Buy,4395.039558,4394.600098,4394.160638,4395.039558,0.0002,0.004893,0.0036,0.0036,0.0005,True,True,True,55,45,2.260247,-55.239753,-34.639655,2.260247,-36.239753,-25.93946,2.260247,-47.539558,-28.839362,2.260247,-47.539558,-48.339362
9143,2026-06-05T15:00:00+00:00,XAUUSD,Buy,4393.539408,4393.100098,4392.660788,4393.539408,0.0002,0.004275,0.0036,0.0036,0.0005,True,True,True,55,45,0.56069,-53.739603,-34.43931,0.56069,-38.839212,-24.739603,0.56069,-46.039408,-35.539408,0.56069,-46.039408,-48.93931
9167,2026-06-05T17:00:00+00:00,XAUUSD,Buy,4369.236685,4368.799805,4368.362925,4369.236685,0.0002,0.003768,0.0036,0.0036,0.0005,True,True,True,55,45,2.763315,-32.636587,-11.236685,2.763315,-11.236685,-24.636587,2.763315,-29.43688,-30.836782,2.763315,-31.836782,-15.236685
9181,2026-06-05T18:10:00+00:00,XAUUSD,Sell,4347.06525,4347.5,4347.06525,4347.93475,0.0002,-0.004739,0.0036,0.0036,0.0005,True,True,True,55,45,10.465152,-18.234555,7.265445,7.56525,-8.334652,6.665348,10.465152,-8.334652,0.965152,10.465152,-18.234555,-7.134945
9214,2026-06-05T20:55:00+00:00,XAUUSD,Buy,4365.736335,4365.299805,4364.863275,4365.736335,0.0002,0.004094,0.0036,0.0036,0.0005,True,True,True,55,45,11.763665,-42.136237,-16.136237,-11.036139,-28.43653,2.763665,5.263665,-28.43653,-4.736335,11.763665,-28.43653,-22.836432
9218,2026-06-07T22:25:00+00:00,XAUUSD,Sell,4339.965862,4340.399902,4339.965862,4340.833942,0.0002,-0.005704,0.0036,0.0036,0.0005,True,True,True,65,45,16.365765,-37.534138,-18.034138,0.865765,-18.43404,-35.234333,0.865765,-37.534138,1.666058,5.765667,-37.534138,1.265667
9252,2026-06-08T01:15:00+00:00,XAUUSD,Sell,4341.165938,4341.600098,4341.165938,4342.034258,0.0002,-0.005589,0.0036,0.0036,0.0005,True,True,True,65,45,17.56584,-13.633867,5.366133,17.56584,-13.633867,9.366133,17.56584,-13.633867,-1.534258,17.56584,-13.633867,7.866133
9253,2026-06-08T01:20:00+00:00,XAUUSD,Sell,4345.06545,4345.5,4345.06545,4345.93455,0.0002,-0.004102,0.0036,0.0036,0.0005,True,True,True,55,45,21.465352,-9.734355,4.765645,21.465352,-9.734355,10.665548,21.465352,-9.734355,3.265645,21.465352,-9.734355,9.665548
9254,2026-06-08T01:25:00+00:00,XAUUSD,Sell,4337.865975,4338.299805,4337.865975,4338.733635,0.0002,-0.005205,0.0036,0.0036,0.0005,True,True,True,55,45,14.265877,-16.93383,-0.834221,14.265877,-16.93383,6.466072,14.265877,-16.93383,-6.134025,14.265877,-16.93383,1.665779
9306,2026-06-08T05:45:00+00:00,XAUUSD,Sell,4311.06885,4311.5,4311.06885,4311.93115,0.0002,-0.005696,0.0036,0.0036,0.0005,True,True,True,65,45,13.968752,-30.93115,-10.831052,0.269045,-25.43115,-12.531248,0.269045,-30.93115,-4.831052,1.468752,-30.93115,-14.331052
9309,2026-06-08T06:00:00+00:00,XAUUSD,Buy,4328.832742,4328.399902,4327.967062,4328.832742,0.0002,0.00364,0.0036,0.0036,0.0005,True,True,True,55,45,13.167258,-31.732645,-4.632547,7.667258,-10.732645,-10.632547,13.167258,-13.532938,-13.532938,13.167258,-19.232645,-13.732645
9310,2026-06-08T06:05:00+00:00,XAUUSD,Buy,4327.832642,4327.399902,4326.967162,4327.832642,0.0002,0.003688,0.0036,0.0036,0.0005,True,True,True,55,45,14.167358,-30.732545,-2.032838,8.667358,-9.732545,-7.832642,14.167358,-13.132447,-18.132447,14.167358,-19.032838,-8.532838
9351,2026-06-08T09:30:00+00:00,XAUUSD,Sell,4297.5702,4298.0,4297.5702,4298.4298,0.0002,-0.00364,0.0036,0.0036,0.0005,True,True,True,55,45,-0.229605,-67.529898,-30.529898,-0.229605,-32.4298,-57.529898,-0.229605,-60.9298,-55.129995,-0.229605,-61.9298,-60.129995
9371,2026-06-08T11:10:00+00:00,XAUUSD,Buy,4343.734135,4343.299805,4342.865475,4343.734135,0.0002,0.004812,0.0036,0.0036,0.0005,True,True,True,55,45,27.765865,-6.234135,3.265865,15.765865,-6.234135,4.665768,21.06567,-6.234135,0.56567,27.765865,-6.234135,6.06567
9372,2026-06-08T11:15:00+00:00,XAUUSD,Buy,4352.635415,4352.200195,4351.764975,4352.635415,0.0002,0.005963,0.0036,0.0036,0.0005,True,True,True,65,45,18.864585,-13.635415,-3.135415,6.864585,-7.835611,-3.235513,12.164389,-7.835611,-6.135415,18.864585,-11.235513,3.364585
9373,2026-06-08T11:20:00+00:00,XAUUSD,Buy,4350.734835,4350.299805,4349.864775,4350.734835,0.0002,0.005966,0.0036,0.0036,0.0005,True,True,True,65,45,20.765165,-11.734835,3.165068,8.765165,-5.93503,5.465361,14.06497,-5.93503,-7.234835,20.765165,-9.334932,9.365263
