entry_index,timestamp,symbol,side,entry_price,source_close,proxy_bid,proxy_ask,spread_pct,signal_score_pct,threshold_pct,ari_threshold_pct,theo_threshold_pct,ari_clears,theo_clears,consistent,admission_score,required_score,mfe_240m_points,mae_240m_points,return_60m_points,mfe_60m_points,mae_60m_points,return_120m_points,mfe_120m_points,mae_120m_points,return_180m_points,mfe_180m_points,mae_180m_points,return_240m_points
12250,2026-03-23T13:00:00+00:00,XAUUSD,Buy,4458.045858,4457.600098,4457.154338,4458.045858,0.0002,0.047738,0.0036,0.0036,0.0005,True,True,True,75,45,58.454142,-107.246053,5.454142,58.454142,-2.145955,-92.44576,58.454142,-107.246053,-79.94576,58.454142,-107.246053,-29.246053
12251,2026-03-23T14:00:00+00:00,XAUUSD,Buy,4463.94635,4463.5,4463.05365,4463.94635,0.0002,0.045316,0.0036,0.0036,0.0005,True,True,True,75,45,24.953552,-113.146545,-98.346252,24.953552,-113.146545,-85.846252,24.953552,-113.146545,-35.146545,24.953552,-113.146545,-12.94635
12253,2026-03-23T16:00:00+00:00,XAUUSD,Sell,4377.662288,4378.100098,4377.662288,4378.537908,0.0002,-0.022876,0.0036,0.0036,0.0005,True,True,False,55,45,4.962092,-91.837712,-51.137517,4.962092,-63.837712,-73.337712,4.962092,-91.837712,-23.837712,4.962092,-91.837712,-32.737615
12254,2026-03-23T17:00:00+00:00,XAUUSD,Sell,4428.356925,4428.799805,4428.356925,4429.242685,0.0002,-0.006461,0.0036,0.0036,0.0005,True,False,False,45,45,64.856925,-41.143075,-22.643075,23.55712,-41.143075,26.856925,33.756827,-41.143075,17.957022,43.356925,-41.143075,-1.542978
12256,2026-03-23T19:00:00+00:00,XAUUSD,Buy,4401.94015,4401.5,4401.05985,4401.94015,0.0002,0.008223,0.0036,0.0036,0.0005,True,True,True,75,45,48.55985,-72.94015,8.459752,14.159948,-16.94015,27.959752,31.859655,-38.44015,40.859655,48.55985,-38.44015,-35.040248
12257,2026-03-23T20:00:00+00:00,XAUUSD,Buy,4410.840942,4410.399902,4409.958862,4410.840942,0.0002,0.007378,0.0036,0.0036,0.0005,True,True,True,75,45,39.659058,-101.640747,19.05896,22.958862,-47.340942,31.958862,39.659058,-47.340942,-43.94104,39.659058,-81.840942,-87.44104
12262,2026-03-24T02:00:00+00:00,XAUUSD,Sell,4366.463212,4366.899902,4366.463212,4367.336592,0.0002,-0.014222,0.0036,0.0036,0.0005,True,False,False,55,45,46.56331,-40.236983,19.663408,31.06331,-2.136885,32.463212,39.463212,-2.136885,16.963212,46.56331,-8.93669,-37.336592
12263,2026-03-24T03:00:00+00:00,XAUUSD,Sell,4346.365125,4346.799805,4346.365125,4347.234485,0.0002,-0.021608,0.0036,0.0036,0.0005,True,True,True,75,45,26.465222,-91.234973,12.365125,19.365125,-11.335071,-3.134875,26.465222,-29.034778,-57.43468,26.465222,-60.335071,-73.835071
12264,2026-03-24T04:00:00+00:00,XAUUSD,Sell,4333.5666,4334.0,4333.5666,4334.4334,0.0002,-0.007534,0.0036,0.0036,0.0005,True,True,True,75,45,13.666698,-104.033498,-15.9334,13.666698,-41.833302,-70.233205,13.666698,-73.133595,-86.633595,13.666698,-104.033498,-79.9334
12265,2026-03-24T05:00:00+00:00,XAUUSD,Buy,4349.93495,4349.5,4349.06505,4349.93495,0.0002,0.006037,0.0036,0.0036,0.0005,True,True,False,45,45,87.665148,-4.43495,53.864855,56.765245,-4.43495,70.265245,87.665148,-4.43495,63.56505,87.665148,-4.43495,77.765245
12267,2026-03-24T07:00:00+00:00,XAUUSD,Buy,4420.642215,4420.200195,4419.758175,4420.642215,0.0002,0.016886,0.0036,0.0036,0.0005,True,False,True,75,45,22.55798,-48.242313,-7.142215,2.957882,-27.94202,7.05798,11.55798,-27.94202,19.05798,22.257687,-27.94202,-12.642215
12268,2026-03-24T08:00:00+00:00,XAUUSD,Buy,4413.94135,4413.5,4413.05865,4413.94135,0.0002,0.018343,0.0036,0.0036,0.0005,True,True,True,75,45,29.258845,-52.241155,13.758845,18.258845,-16.641545,25.758845,28.958552,-16.641545,-5.94135,29.258845,-41.541448,-35.241155
12269,2026-03-24T09:00:00+00:00,XAUUSD,Buy,4428.142965,4427.700195,4427.257425,4428.142965,0.0002,0.017979,0.0036,0.0036,0.0005,True,True,True,75,45,15.05723,-77.743063,11.55723,14.756937,-12.94277,-20.142965,15.05723,-55.743063,-49.44277,15.05723,-66.44277,-45.642965
12270,2026-03-24T10:00:00+00:00,XAUUSD,Buy,4440.144165,4439.700195,4439.256225,4440.144165,0.0002,0.008152,0.0036,0.0036,0.0005,True,True,True,75,45,3.05603,-89.744263,-32.144165,3.05603,-67.744263,-61.44397,3.05603,-78.44397,-57.644165,3.05603,-89.744263,-23.844361
12273,2026-03-24T13:00:00+00:00,XAUUSD,Sell,4382.06175,4382.5,4382.06175,4382.93825,0.0002,-0.010209,0.0036,0.0036,0.0005,True,False,False,55,45,9.861555,-52.93825,-34.238055,1.661848,-52.93825,-30.738055,1.661848,-52.93825,-40.138445,1.661848,-52.93825,-6.238055
12276,2026-03-24T16:00:00+00:00,XAUUSD,Buy,4422.642415,4422.200195,4421.757975,4422.642415,0.0002,0.009934,0.0036,0.0036,0.0005,True,True,True,75,45,62.957682,-50.44222,-34.342611,4.957682,-50.44222,-31.742513,4.957682,-50.44222,-21.742513,4.957682,-50.44222,52.257487
12278,2026-03-24T18:00:00+00:00,XAUUSD,Sell,4390.460812,4390.899902,4390.460812,4391.338992,0.0002,-0.005751,0.0036,0.0036,0.0005,True,False,False,45,45,1.06091,-164.539188,-10.43909,1.06091,-21.43909,-84.43909,1.06091,-95.139285,-97.239383,1.06091,-101.838992,-158.739383
12281,2026-03-24T22:00:00+00:00,XAUUSD,Buy,4488.148965,4487.700195,4487.251425,4488.148965,0.0002,0.022651,0.0036,0.0036,0.0005,True,True,True,75,45,112.851035,-12.749063,61.05123,66.851035,-12.749063,76.750937,84.650839,-12.749063,105.05123,111.851035,-12.749063,93.750937
12282,2026-03-24T23:00:00+00:00,XAUUSD,Buy,4549.655115,4549.200195,4548.745275,4549.655115,0.0002,0.036052,0.0036,0.0036,0.0005,True,True,True,75,45,51.344885,-9.155115,15.244787,23.144689,-9.155115,43.54508,50.344885,-9.155115,32.244787,51.344885,-9.155115,18.144689
12283,2026-03-25T00:00:00+00:00,XAUUSD,Buy,4565.356392,4564.899902,4564.443412,4565.356392,0.0002,0.037265,0.0036,0.0036,0.0005,True,True,True,75,45,35.643608,-12.056588,27.843803,34.643608,-12.056588,16.54351,35.643608,-12.056588,2.443412,35.643608,-12.056588,5.843803
12284,2026-03-25T01:00:00+00:00,XAUUSD,Buy,4593.659515,4593.200195,4592.740875,4593.659515,0.0002,0.026436,0.0036,0.0036,0.0005,True,True,True,75,45,7.340485,-46.95932,-11.759613,7.340485,-15.359711,-25.859711,7.340485,-27.559418,-22.45932,7.340485,-29.759613,-38.659515
12285,2026-03-25T02:00:00+00:00,XAUUSD,Buy,4582.358092,4581.899902,4581.441712,4582.358092,0.0002,0.020991,0.0036,0.0036,0.0005,True,True,True,75,45,2.04181,-49.858092,-14.558288,2.04181,-16.257995,-11.157897,2.04181,-18.45819,-27.358092,2.04181,-35.657897,-38.558288
12288,2026-03-25T05:00:00+00:00,XAUUSD,Sell,4554.5445,4555.0,4554.5445,4555.4555,0.0002,-0.008317,0.0036,0.0036,0.0005,True,True,True,75,45,28.844305,-14.155695,10.744695,22.0445,-1.555598,15.5445,22.0445,-7.255305,-1.055598,22.0445,-14.155695,4.144598
12289,2026-03-25T06:00:00+00:00,XAUUSD,Sell,4543.345425,4543.799805,4543.345425,4544.254185,0.0002,-0.008315,0.0036,0.0036,0.0005,True,True,True,75,45,17.645229,-25.354771,4.345425,6.645229,-18.45438,-12.254673,7.745327,-25.354771,-7.054478,17.645229,-25.354771,-13.754673
12290,2026-03-25T07:00:00+00:00,XAUUSD,Sell,4538.5461,4539.0,4538.5461,4539.4539,0.0002,-0.006305,0.0036,0.0036,0.0005,True,False,True,65,45,12.845905,-47.654095,-17.053998,2.946002,-30.154095,-11.853802,12.845905,-30.154095,-18.553998,12.845905,-30.154095,-38.853802
12294,2026-03-25T11:00:00+00:00,XAUUSD,Buy,4577.857642,4577.399902,4576.942162,4577.857642,0.0002,0.00846,0.0036,0.0036,0.0005,True,True,True,75,45,4.642358,-58.357642,-35.45774,4.642358,-58.357642,-34.557838,4.642358,-58.357642,-12.557838,4.642358,-58.357642,-20.45774
12301,2026-03-25T18:00:00+00:00,XAUUSD,Sell,4535.246625,4535.700195,4535.246625,4536.153765,0.0002,-0.006484,0.0036,0.0036,0.0005,True,True,True,65,45,50.946821,-4.353472,6.54643,50.946821,-2.053179,31.946821,50.946821,-4.353472,21.346723,50.946821,-4.353472,39.946821
12302,2026-03-25T19:00:00+00:00,XAUUSD,Sell,4528.247325,4528.700195,4528.247325,4529.153065,0.0002,-0.006297,0.0036,0.0036,0.0005,True,True,True,65,45,42.647228,-11.352772,24.947521,35.347423,-11.352772,14.347423,35.347423,-11.352772,32.947521,42.647228,-11.352772,-5.052479
12303,2026-03-25T20:00:00+00:00,XAUUSD,Sell,4502.849475,4503.299805,4502.849475,4503.750135,0.0002,-0.011003,0.0036,0.0036,0.0005,True,True,True,75,45,17.249377,-38.750623,-11.050428,0.949572,-28.250623,7.54967,17.249377,-28.250623,-30.45033,17.249377,-33.750623,-29.150525
12304,2026-03-25T22:00:00+00:00,XAUUSD,Sell,4513.448512,4513.899902,4513.448512,4514.351292,0.0002,-0.007542,0.0036,0.0036,0.0005,True,True,True,75,45,27.848415,-28.151585,18.148708,27.848415,-1.751683,-19.851292,27.848415,-23.151585,-18.551488,27.848415,-28.151585,8.248317
12305,2026-03-25T23:00:00+00:00,XAUUSD,Sell,4494.850275,4495.299805,4494.850275,4495.749335,0.0002,-0.008907,0.0036,0.0036,0.0005,True,True,True,75,45,-0.349921,-46.749823,-38.44953,-0.349921,-41.749823,-37.149725,-0.349921,-46.749823,-10.349921,-0.349921,-46.749823,-15.349921
12307,2026-03-26T01:00:00+00:00,XAUUSD,Buy,4532.4532,4532.0,4531.5468,4532.4532,0.0002,0.006373,0.0036,0.0036,0.0005,True,False,False,45,45,-0.153395,-97.553298,-27.253005,-0.153395,-30.553298,-22.253005,-0.153395,-36.653395,-15.553298,-0.153395,-36.653395,-97.4532
12311,2026-03-26T05:00:00+00:00,XAUUSD,Sell,4434.5565,4435.0,4434.5565,4435.4435,0.0002,-0.021403,0.0036,0.0036,0.0005,True,True,False,55,45,25.256695,-25.9435,-18.343402,22.456402,-21.843402,-14.843402,22.456402,-25.9435,9.756695,25.256695,-25.9435,13.256695
12312,2026-03-26T06:00:00+00:00,XAUUSD,Sell,4452.454612,4452.899902,4452.454612,4453.345192,0.0002,-0.011609,0.0036,0.0036,0.0005,True,False,False,55,45,43.154808,-8.045388,3.05471,18.154808,-8.045388,27.654808,43.154808,-8.045388,31.154808,43.154808,-8.045388,12.254417
12313,2026-03-26T07:00:00+00:00,XAUUSD,Sell,4448.954962,4449.399902,4448.954962,4449.844842,0.0002,-0.013481,0.0036,0.0036,0.0005,True,False,False,55,45,39.655158,-7.045038,24.155158,39.655158,-7.045038,27.655158,39.655158,-7.045038,8.754767,39.655158,-7.045038,29.254767
12314,2026-03-26T08:00:00+00:00,XAUUSD,Sell,4424.357325,4424.799805,4424.357325,4425.242285,0.0002,-0.02039,0.0036,0.0036,0.0005,True,True,True,75,45,12.257227,-28.742773,3.05752,12.257227,-9.742773,-15.842871,12.257227,-20.94248,4.657129,12.257227,-28.742773,-2.44248
12317,2026-03-26T11:00:00+00:00,XAUUSD,Sell,4419.258225,4419.700195,4419.258225,4420.142165,0.0002,-0.006675,0.0036,0.0036,0.0005,True,True,True,65,45,6.55803,-57.341872,-7.541579,6.55803,-23.241775,-30.841872,6.55803,-38.541579,-42.641677,6.55803,-57.341872,-14.741775
12319,2026-03-26T13:00:00+00:00,XAUUSD,Buy,4450.545108,4450.100098,4449.655088,4450.545108,0.0002,0.006514,0.0036,0.0036,0.0005,True,True,True,65,45,26.05499,-87.745303,11.354795,26.05499,-16.844912,-16.545108,26.05499,-20.745303,-65.245303,26.05499,-87.745303,-72.94501
12323,2026-03-26T17:00:00+00:00,XAUUSD,Sell,4377.162338,4377.600098,4377.162338,4378.037858,0.0002,-0.016292,0.0036,0.0036,0.0005,True,False,True,75,45,28.962142,-39.637467,-13.837662,13.462142,-17.337662,15.862533,20.762435,-18.737565,0.262435,28.962142,-39.637467,-29.337662
12324,2026-03-26T18:00:00+00:00,XAUUSD,Sell,4390.5609,4391.0,4390.5609,4391.4391,0.0002,-0.01589,0.0036,0.0036,0.0005,True,True,True,75,45,42.360705,-26.238905,29.261095,34.160998,-5.339002,13.660998,42.360705,-26.238905,-15.9391,42.360705,-26.238905,-9.738905
12325,2026-03-26T19:00:00+00:00,XAUUSD,Sell,4360.863675,4361.299805,4360.863675,4361.735935,0.0002,-0.016396,0.0036,0.0036,0.0005,True,True,True,75,45,12.663479,-55.93613,-16.036228,12.663479,-55.93613,-45.636325,12.663479,-55.93613,-39.43613,12.663479,-55.93613,-13.136325
12330,2026-03-27T01:00:00+00:00,XAUUSD,Buy,4411.841042,4411.399902,4410.958762,4411.841042,0.0002,0.007882,0.0036,0.0036,0.0005,True,False,False,55,45,57.458762,1.55886,14.259055,22.759055,1.55886,20.158958,28.359153,1.55886,29.05886,32.359153,1.55886,37.05886
12333,2026-03-27T04:00:00+00:00,XAUUSD,Buy,4441.343992,4440.899902,4440.455812,4441.343992,0.0002,0.015295,0.0036,0.0036,0.0005,True,True,True,75,45,41.856203,-6.643797,7.55591,27.955812,-6.643797,12.256105,27.955812,-6.643797,33.856203,41.856203,-6.643797,10.756105
12334,2026-03-27T05:00:00+00:00,XAUUSD,Buy,4449.344792,4448.899902,4448.455012,4449.344792,0.0002,0.008501,0.0036,0.0036,0.0005,True,True,True,75,45,33.855403,-8.144597,4.255305,17.455012,-3.344792,25.855403,33.855403,-8.144597,2.755305,33.855403,-8.144597,7.855403
12335,2026-03-27T06:00:00+00:00,XAUUSD,Buy,4454.045458,4453.600098,4453.154738,4454.045458,0.0002,0.006213,0.0036,0.0036,0.0005,True,True,True,65,45,29.154738,-15.44536,21.154738,29.154738,-12.845262,-1.94536,29.154738,-12.845262,3.154738,29.154738,-12.845262,-11.245653
12336,2026-03-27T07:00:00+00:00,XAUUSD,Buy,4475.647715,4475.200195,4474.752675,4475.647715,0.0002,0.009747,0.0036,0.0036,0.0005,True,True,True,75,45,2.55248,-43.44752,-23.547618,2.55248,-24.347911,-18.44752,2.55248,-27.347911,-32.847911,2.55248,-37.047618,-28.147715
12340,2026-03-27T11:00:00+00:00,XAUUSD,Sell,4447.05525,4447.5,4447.05525,4447.94475,0.0002,-0.00619,0.0036,0.0036,0.0005,True,True,False,45,45,7.255445,-138.244555,-18.344652,7.255445,-25.344652,-11.544848,7.255445,-25.344652,-93.044848,7.255445,-98.44475,-107.344652
12343,2026-03-27T14:00:00+00:00,XAUUSD,Buy,4540.554108,4540.100098,4539.646088,4540.554108,0.0002,0.021901,0.0036,0.0036,0.0005,True,True,True,75,45,44.745697,-25.554108,13.845795,44.745697,-8.95401,5.945892,44.745697,-8.95401,-25.054108,44.745697,-25.554108,5.54599
12344,2026-03-27T15:00:00+00:00,XAUUSD,Buy,4554.855342,4554.399902,4553.944462,4554.855342,0.0002,0.024036,0.0036,0.0036,0.0005,True,True,True,75,45,8.944462,-39.855342,-8.355342,8.944462,-19.055538,-39.355342,8.944462,-39.855342,-8.755245,8.944462,-39.855342,-11.755245
12345,2026-03-27T16:00:00+00:00,XAUUSD,Buy,4546.95465,4546.5,4546.04535,4546.95465,0.0002,0.018162,0.0036,0.0036,0.0005,True,False,False,55,45,11.345155,-31.95465,-31.45465,5.745545,-31.95465,-0.854552,11.345155,-31.95465,-3.854552,11.345155,-31.95465,-26.45465
12346,2026-03-27T17:00:00+00:00,XAUUSD,Buy,4515.95155,4515.5,4515.04845,4515.95155,0.0002,0.012762,0.0036,0.0036,0.0005,True,True,False,55,45,42.348255,-9.651745,30.148548,42.348255,-0.151745,27.148548,42.348255,-0.151745,4.54845,42.348255,-0.151745,-3.651745
12349,2026-03-27T20:00:00+00:00,XAUUSD,Sell,4520.04795,4520.5,4520.04795,4520.95205,0.0002,-0.005719,0.0036,0.0036,0.0005,True,True,True,65,45,75.347755,-18.851952,7.748145,13.748145,-18.851952,43.148048,48.04795,-18.851952,58.847755,75.347755,-18.851952,21.54795
12351,2026-03-29T23:00:00+00:00,XAUUSD,Sell,4476.452212,4476.899902,4476.452212,4477.347592,0.0002,-0.015222,0.0036,0.0036,0.0005,True,True,True,75,45,31.752017,-71.547788,15.252017,31.752017,-17.747983,-22.047788,31.752017,-29.94769,-34.44769,31.752017,-52.247983,-51.647885
12352,2026-03-30T00:00:00+00:00,XAUUSD,Sell,4460.754075,4461.200195,4460.754075,4461.646315,0.0002,-0.018027,0.0036,0.0036,0.0005,True,True,True,75,45,0.454271,-87.245925,-37.745925,0.454271,-45.645827,-50.145827,0.454271,-67.94612,-67.346022,0.454271,-87.245925,-66.045729
12353,2026-03-30T01:00:00+00:00,XAUUSD,Sell,4498.05015,4498.5,4498.05015,4498.94985,0.0002,-0.004867,0.0036,0.0036,0.0005,True,True,True,55,45,10.250345,-59.349752,-12.849752,10.250345,-30.650045,-30.049948,10.250345,-49.94985,-28.749655,10.250345,-49.94985,-53.44985
12355,2026-03-30T03:00:00+00:00,XAUUSD,Buy,4528.552908,4528.100098,4527.647288,4528.552908,0.0002,0.011437,0.0036,0.0036,0.0005,True,False,True,75,45,50.647288,-13.653005,-1.753103,-0.052908,-13.653005,22.947092,28.846995,-13.653005,31.447092,50.647288,-13.653005,26.647288
12356,2026-03-30T04:00:00+00:00,XAUUSD,Buy,4527.252485,4526.799805,4526.347125,4527.252485,0.0002,0.014704,0.0036,0.0036,0.0005,True,True,True,75,45,51.947711,-0.652387,24.247515,30.147418,-0.652387,32.747515,51.947711,-0.652387,27.947711,51.947711,-0.652387,39.647418
12357,2026-03-30T05:00:00+00:00,XAUUSD,Buy,4551.95515,4551.5,4551.04485,4551.95515,0.0002,0.011782,0.0036,0.0036,0.0005,True,True,True,75,45,27.245045,-8.655345,8.04485,27.245045,-6.254955,3.245045,27.245045,-8.655345,14.944752,27.245045,-8.655345,10.04485
12358,2026-03-30T06:00:00+00:00,XAUUSD,Buy,4560.456,4560.0,4559.544,4560.456,0.0002,0.010885,0.0036,0.0036,0.0005,True,True,True,75,45,8.943902,-17.156195,-5.255805,2.343805,-17.156195,6.443902,8.544,-17.156195,1.544,8.943902,-17.156195,0.744195
12359,2026-03-30T07:00:00+00:00,XAUUSD,Buy,4555.655715,4555.200195,4554.744675,4555.655715,0.0002,0.005985,0.0036,0.0036,0.0005,True,True,False,45,45,55.744187,-4.355911,11.244187,13.344285,-2.95552,6.344285,13.744187,-4.355911,5.54448,13.744187,-4.355911,33.344285
12360,2026-03-30T08:00:00+00:00,XAUUSD,Buy,4567.356592,4566.899902,4566.443212,4567.356592,0.0002,0.008858,0.0036,0.0036,0.0005,True,True,True,75,45,44.04331,-16.056788,-5.356592,2.04331,-16.056788,-6.156397,2.04331,-16.056788,21.643408,44.04331,-16.056788,32.243505
12363,2026-03-30T11:00:00+00:00,XAUUSD,Buy,4589.4589,4589.0,4588.5411,4589.4589,0.0002,0.00742,0.0036,0.0036,0.0005,True,True,False,55,45,19.5411,-47.4589,10.141198,18.641198,-14.858802,-35.758705,19.5411,-42.758705,-20.258705,19.5411,-47.4589,-11.358802
12364,2026-03-30T12:00:00+00:00,XAUUSD,Buy,4600.060058,4599.600098,4599.140138,4600.060058,0.0002,0.00716,0.0036,0.0036,0.0005,True,False,False,45,45,8.939942,-58.060058,-46.359862,8.939942,-53.359862,-30.859862,8.939942,-58.060058,-21.95996,8.939942,-58.060058,-30.560058
12368,2026-03-30T16:00:00+00:00,XAUUSD,Sell,4569.04305,4569.5,4569.04305,4569.95695,0.0002,-0.006544,0.0036,0.0036,0.0005,True,True,False,45,45,46.342855,-2.95695,24.243245,28.143148,-2.95695,40.243245,41.04305,-2.95695,25.842855,46.342855,-2.95695,28.643148
12370,2026-03-30T18:00:00+00:00,XAUUSD,Sell,4528.346925,4528.799805,4528.346925,4529.252685,0.0002,-0.008842,0.0036,0.0036,0.0005,True,False,True,75,45,7.54712,-24.153075,-14.853271,5.646729,-19.95288,-12.052978,5.646729,-19.95288,-11.052978,5.646729,-24.153075,-13.753173
12371,2026-03-30T19:00:00+00:00,XAUUSD,Sell,4542.745875,4543.200195,4542.745875,4543.654515,0.0002,-0.007623,0.0036,0.0036,0.0005,True,True,True,75,45,32.745875,-34.553929,2.345973,12.54568,-4.254125,3.345973,12.54568,-9.754125,0.645778,21.946071,-9.754125,-33.854222
12372,2026-03-30T20:00:00+00:00,XAUUSD,Sell,4539.945862,4540.399902,4539.945862,4540.853942,0.0002,-0.006368,0.0036,0.0036,0.0005,True,True,True,65,45,29.945862,-109.554138,0.54596,9.445862,-12.554138,-2.154235,19.146058,-12.554138,-36.654235,29.945862,-37.353942,-95.554138
12375,2026-03-31T00:00:00+00:00,XAUUSD,Buy,4577.057758,4576.600098,4576.142438,4577.057758,0.0002,0.007352,0.0036,0.0036,0.0005,True,False,False,55,45,72.442242,-16.157855,58.442242,72.442242,-16.157855,20.742047,72.442242,-16.157855,7.842145,72.442242,-16.157855,15.842145
12376,2026-03-31T01:00:00+00:00,XAUUSD,Buy,4635.96355,4635.5,4635.03645,4635.96355,0.0002,0.020945,0.0036,0.0036,0.0005,True,True,True,75,45,1.636548,-60.263355,-38.163745,1.636548,-40.263355,-51.063648,1.636548,-57.46355,-43.063648,1.636548,-57.46355,-38.96355
12377,2026-03-31T02:00:00+00:00,XAUUSD,Buy,4598.259585,4597.799805,4597.340025,4598.259585,0.0002,0.012865,0.0036,0.0036,0.0005,True,True,True,75,45,11.940611,-22.559389,-13.359682,9.04022,-19.759585,-5.359682,9.04022,-19.759585,-1.259585,11.940611,-22.559389,-11.859682
12378,2026-03-31T03:00:00+00:00,XAUUSD,Buy,4585.358392,4584.899902,4584.441412,4585.358392,0.0002,0.009423,0.0036,0.0036,0.0005,True,True,False,55,45,24.841803,-13.558588,7.54151,12.441412,0.141608,11.641608,24.841803,-9.658197,1.04151,24.841803,-9.658197,9.341803
12380,2026-03-31T05:00:00+00:00,XAUUSD,Sell,4596.5403,4597.0,4596.5403,4597.4597,0.0002,-0.008305,0.0036,0.0036,0.0005,True,True,False,55,45,24.740495,-8.9597,10.140398,15.140398,-0.159895,1.840105,24.740495,-0.159895,-2.4597,24.740495,-8.9597,11.240495
12388,2026-03-31T13:00:00+00:00,XAUUSD,Buy,4637.763535,4637.299805,4636.836075,4637.763535,0.0002,0.011341,0.0036,0.0036,0.0005,True,False,False,55,45,60.736465,-12.46373,-9.063339,24.236465,-12.46373,2.236465,24.236465,-12.46373,31.336563,44.936661,-12.46373,47.736465
12389,2026-03-31T14:00:00+00:00,XAUUSD,Buy,4629.163065,4628.700195,4628.237325,4629.163065,0.0002,0.011384,0.0036,0.0036,0.0005,True,True,False,55,45,72.836935,0.136739,10.836935,26.636739,0.136739,39.937032,53.53713,0.136739,56.336935,69.336935,0.136739,69.03713
12390,2026-03-31T15:00:00+00:00,XAUUSD,Buy,4640.464,4640.0,4639.536,4640.464,0.0002,0.005897,0.0036,0.0036,0.0005,True,False,False,45,45,75.835805,-2.964,28.636098,42.236195,-2.964,45.036,58.036,-2.964,57.736195,61.536,-2.964,72.835805
12391,2026-03-31T16:00:00+00:00,XAUUSD,Buy,4669.567008,4669.100098,4668.633188,4669.567008,0.0002,0.01403,0.0036,0.0036,0.0005,True,True,True,75,45,48.03309,-2.567008,15.932992,28.932992,-2.567008,28.633188,32.432992,-2.567008,43.732797,46.732797,-2.567008,30.03309
12392,2026-03-31T17:00:00+00:00,XAUUSD,Buy,4685.96855,4685.5,4685.03145,4685.96855,0.0002,0.010394,0.0036,0.0036,0.0005,True,False,True,75,45,39.931352,-1.868452,12.231645,16.03145,-1.868452,27.331255,30.331255,-1.868452,13.631548,31.631548,-1.868452,23.731645
12393,2026-03-31T18:00:00+00:00,XAUUSD,Buy,4698.670015,4698.200195,4697.730375,4698.670015,0.0002,0.015015,0.0036,0.0036,0.0005,True,True,True,75,45,30.129789,-8.670015,14.629789,17.629789,-6.870211,0.930082,18.930082,-6.870211,11.03018,27.229887,-8.670015,24.930082
12394,2026-03-31T19:00:00+00:00,XAUUSD,Buy,4713.771135,4713.299805,4712.828475,4713.771135,0.0002,0.015797,0.0036,0.0036,0.0005,True,True,True,75,45,36.728865,-23.771135,-14.171037,3.828963,-18.771135,-4.070939,12.128768,-23.771135,9.828963,15.02867,-23.771135,25.02867
12395,2026-03-31T20:00:00+00:00,XAUUSD,Buy,4700.070058,4699.600098,4699.130138,4700.070058,0.0002,0.006532,0.0036,0.0036,0.0005,True,True,True,65,45,51.829845,-10.070058,9.630138,25.829845,-10.070058,23.53004,28.729747,-10.070058,38.729747,50.429942,-10.070058,18.729747
12396,2026-03-31T22:00:00+00:00,XAUUSD,Buy,4710.171165,4709.700195,4709.229225,4710.171165,0.0002,0.005165,0.0036,0.0036,0.0005,True,True,True,55,45,41.728737,-9.871361,13.428932,18.628639,-9.871361,28.628639,40.328835,-9.871361,8.628639,41.728737,-9.871361,0.928932
12397,2026-03-31T23:00:00+00:00,XAUUSD,Buy,4724.072458,4723.600098,4723.127738,4724.072458,0.0002,0.005406,0.0036,0.0036,0.0005,True,True,True,65,45,27.827445,-19.572458,14.727347,26.427542,-2.572458,-5.272653,27.827445,-15.772653,-12.97236,27.827445,-19.572458,-17.072458
12398,2026-04-01T00:00:00+00:00,XAUUSD,Buy,4739.273685,4738.799805,4738.325925,4739.273685,0.0002,0.00541,0.0036,0.0036,0.0005,True,False,True,65,45,12.626218,-46.273685,-20.47388,12.626218,-30.97388,-28.173587,12.626218,-34.773685,-32.273685,12.626218,-34.773685,-36.573489
12399,2026-04-01T01:00:00+00:00,XAUUSD,Buy,4719.271685,4718.799805,4718.327925,4719.271685,0.0002,0.004085,0.0036,0.0036,0.0005,True,True,True,55,45,10.728315,-26.271685,-8.171587,8.228315,-14.771685,-12.271685,8.228315,-14.771685,-16.571489,8.228315,-26.271685,-8.97188
12402,2026-04-01T04:00:00+00:00,XAUUSD,Sell,4702.229925,4702.700195,4702.229925,4703.170465,0.0002,-0.007618,0.0036,0.0036,0.0005,True,True,True,75,45,1.430121,-71.97027,-8.069879,1.430121,-27.770075,-55.169977,1.430121,-57.669977,-37.169977,1.430121,-71.97027,-53.569879
12404,2026-04-01T06:00:00+00:00,XAUUSD,Buy,4757.875642,4757.399902,4756.924162,4757.875642,0.0002,0.009828,0.0036,0.0036,0.0005,True,False,False,55,45,16.324553,-22.275545,-18.47574,16.324553,-22.275545,-2.075838,16.324553,-22.275545,-7.375642,16.324553,-22.275545,0.824553
12405,2026-04-01T07:00:00+00:00,XAUUSD,Buy,4739.873842,4739.399902,4738.925962,4739.873842,0.0002,0.006883,0.0036,0.0036,0.0005,True,False,False,45,45,51.626158,-2.873842,15.925962,27.626158,-2.873842,10.626158,27.626158,-2.873842,18.826353,27.626158,-2.873842,40.326353
12406,2026-04-01T08:00:00+00:00,XAUUSD,Buy,4756.275385,4755.799805,4755.324225,4756.275385,0.0002,0.011291,0.0036,0.0036,0.0005,True,True,True,75,45,35.224615,-16.275385,-5.775385,1.324713,-16.275385,2.424811,9.724615,-16.275385,23.924811,35.224615,-16.275385,-4.175287
